Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1753709021,1,,Aggregated,0.200000,0.000000,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,197,0,1200.0,1289.0406522479116,18.49354201112874,3503.781584004173,52.29441624365482
1753709022,1,POST,/matrix-multiplication,0.200000,0.000000,3200,3200,3300,3300,3300,3300,3300,3300,3300,3300,3300,198,0,1200.0,1299.0347552264634,18.49354201112874,3503.781584004173,52.303030303030305
1753709022,1,,Aggregated,0.200000,0.000000,3200,3200,3300,3300,3300,3300,3300,3300,3300,3300,3300,198,0,1200.0,1299.0347552264634,18.49354201112874,3503.781584004173,52.303030303030305
1753709023,1,POST,/matrix-multiplication,0.200000,0.000000,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,198,0,1200.0,1299.0347552264634,18.49354201112874,3503.781584004173,52.303030303030305
1753709023,1,,Aggregated,0.200000,0.000000,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,198,0,1200.0,1299.0347552264634,18.49354201112874,3503.781584004173,52.303030303030305
1753709024,1,POST,/matrix-multiplication,0.200000,0.000000,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,198,0,1200.0,1299.0347552264634,18.49354201112874,3503.781584004173,52.303030303030305
1753709024,1,,Aggregated,0.200000,0.000000,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,198,0,1200.0,1299.0347552264634,18.49354201112874,3503.781584004173,52.303030303030305
1753709025,1,POST,/matrix-multiplication,0.200000,0.000000,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,198,0,1200.0,1299.0347552264634,18.49354201112874,3503.781584004173,52.303030303030305
1753709025,1,,Aggregated,0.200000,0.000000,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,198,0,1200.0,1299.0347552264634,18.49354201112874,3503.781584004173,52.303030303030305
1753709026,1,POST,/matrix-multiplication,0.200000,0.000000,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,198,0,1200.0,1299.0347552264634,18.49354201112874,3503.781584004173,52.303030303030305
1753709026,1,,Aggregated,0.200000,0.000000,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,198,0,1200.0,1299.0347552264634,18.49354201112874,3503.781584004173,52.303030303030305
1753709027,1,POST,/matrix-multiplication,0.200000,0.000000,3200,3200,3300,3300,3300,3300,3300,3300,3300,3300,3300,199,0,1200.0,1308.8145897881393,18.49354201112874,3503.781584004173,52.311557788944725
1753709027,1,,Aggregated,0.200000,0.000000,3200,3200,3300,3300,3300,3300,3300,3300,3300,3300,3300,199,0,1200.0,1308.8145897881393,18.49354201112874,3503.781584004173,52.311557788944725
1753709028,1,POST,/matrix-multiplication,0.200000,0.000000,3200,3200,3300,3300,3300,3300,3300,3300,3300,3300,3300,199,0,1200.0,1308.8145897881393,18.49354201112874,3503.781584004173,52.311557788944725
1753709028,1,,Aggregated,0.200000,0.000000,3200,3200,3300,3300,3300,3300,3300,3300,3300,3300,3300,199,0,1200.0,1308.8145897881393,18.49354201112874,3503.781584004173,52.311557788944725
1753709029,1,POST,/matrix-multiplication,0.200000,0.000000,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,199,0,1200.0,1308.8145897881393,18.49354201112874,3503.781584004173,52.311557788944725
1753709029,1,,Aggregated,0.200000,0.000000,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,199,0,1200.0,1308.8145897881393,18.49354201112874,3503.781584004173,52.311557788944725
1753709030,1,POST,/matrix-multiplication,0.200000,0.000000,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,199,0,1200.0,1308.8145897881393,18.49354201112874,3503.781584004173,52.311557788944725
1753709030,1,,Aggregated,0.200000,0.000000,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,199,0,1200.0,1308.8145897881393,18.49354201112874,3503.781584004173,52.311557788944725
1753709031,1,POST,/matrix-multiplication,0.200000,0.000000,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,199,0,1200.0,1308.8145897881393,18.49354201112874,3503.781584004173,52.311557788944725
1753709031,1,,Aggregated,0.200000,0.000000,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,199,0,1200.0,1308.8145897881393,18.49354201112874,3503.781584004173,52.311557788944725
1753709032,1,POST,/matrix-multiplication,0.200000,0.000000,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,199,0,1200.0,1308.8145897881393,18.49354201112874,3503.781584004173,52.311557788944725
1753709032,1,,Aggregated,0.200000,0.000000,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,199,0,1200.0,1308.8145897881393,18.49354201112874,3503.781584004173,52.311557788944725
1753709033,1,POST,/matrix-multiplication,0.200000,0.000000,3300,3300,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709033,1,,Aggregated,0.200000,0.000000,3300,3300,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709034,1,POST,/matrix-multiplication,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709034,1,,Aggregated,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709035,1,POST,/matrix-multiplication,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709035,1,,Aggregated,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709036,0,POST,/matrix-multiplication,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709036,0,,Aggregated,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709037,0,POST,/matrix-multiplication,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709037,0,,Aggregated,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709038,0,POST,/matrix-multiplication,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709038,0,,Aggregated,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709039,0,POST,/matrix-multiplication,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709039,0,,Aggregated,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709040,0,POST,/matrix-multiplication,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709040,0,,Aggregated,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709041,0,POST,/matrix-multiplication,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709041,0,,Aggregated,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709042,0,POST,/matrix-multiplication,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709042,0,,Aggregated,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709043,0,POST,/matrix-multiplication,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709043,0,,Aggregated,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709044,0,POST,/matrix-multiplication,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709044,0,,Aggregated,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709045,0,POST,/matrix-multiplication,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709045,0,,Aggregated,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709046,0,POST,/matrix-multiplication,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709046,0,,Aggregated,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709047,0,POST,/matrix-multiplication,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709047,0,,Aggregated,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709048,0,POST,/matrix-multiplication,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709048,0,,Aggregated,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709049,0,POST,/matrix-multiplication,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709049,0,,Aggregated,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709050,0,POST,/matrix-multiplication,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709050,0,,Aggregated,0.200000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709051,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709051,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709052,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709052,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709053,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709053,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709054,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709054,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709055,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709055,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709056,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709056,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709057,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709057,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709058,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709058,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709059,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709059,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709060,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709060,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709061,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709061,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709062,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709062,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709063,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709063,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709064,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709064,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709065,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709065,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709066,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709066,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709067,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709067,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709069,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709069,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709070,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709070,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709071,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709071,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709072,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709072,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709073,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709073,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709074,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709074,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709075,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709075,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709076,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709076,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709077,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709077,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709078,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709078,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709079,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709079,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709080,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709080,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709081,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709081,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709082,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709082,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709083,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709083,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709084,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709084,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709085,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709085,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709086,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709086,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709087,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709087,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709088,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709088,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709089,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709089,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709090,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709090,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709091,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709091,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709092,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709092,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709093,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709093,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709094,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709094,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709095,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709095,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709096,0,POST,/matrix-multiplication,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
1753709096,0,,Aggregated,0.200000,0.000000,0,0,0,0,0,0,0,0,0,0,0,200,0,1200.0,1321.2962193391286,18.49354201112874,3805.1404999860097,52.32
